lat,lon,name,admin1,admin2,cc
43.8241,-91.2268,La Crosse,Wisconsin,La Crosse,US
33.1350,-117.1743,San Marcos,California,San Diego,US
34.5980,-112.3185,Prescott Valley,Arizona,Yavapai,US
39.5033,-84.3659,Middletown,Ohio,Butler,US
33.2614,-112.3622,Goodyear,Arizona,Maricopa,US
18.0827,-67.0460,San Germán,Puerto Rico,San Germán,US
35.6689,-97.4160,Edmond,Oklahoma,Oklahoma,US
41.7136,-71.1015,Fall River,Massachusetts,Bristol,US
33.9447,-118.1926,South Gate,California,Los Angeles,US
36.6953,-76.6398,Suffolk,Virginia,Suffolk,US
35.6619,-105.9819,Santa Fe,New Mexico,Santa Fe,US
18.2003,-67.1397,Mayagüez,Puerto Rico,Mayagüez,US
34.0235,-118.4810,Santa Monica,California,Los Angeles,US
37.7269,-121.4523,Tracy,California,San Joaquin,US
34.0391,-84.3513,Roswell,Georgia,Fulton,US
26.1259,-80.2617,Plantation,Florida,Broward,US
28.5280,-81.1868,Alafaya,Florida,Orange,US
47.6970,-122.2057,Kirkland,Washington,King,US
33.3763,-86.8068,Hoover,Alabama,Jefferson,US
33.7523,-117.9938,Westminster,California,Orange,US
34.6175,-98.4202,Lawton,Oklahoma,Comanche,US
37.7074,-122.1599,San Leandro,California,Alameda,US
41.1144,-73.4215,Norwalk,Connecticut,Western Connecticut,US
38.7850,-90.7175,O'Fallon,Missouri,St. Charles,US
37.7927,-121.2264,Manteca,California,San Joaquin,US
34.1780,-79.7898,Florence,South Carolina,Florence,US
37.0757,-94.5018,Joplin,Missouri,Jasper,US
33.9836,-117.6654,Chino,California,San Bernardino,US
39.1755,-77.2643,Germantown,Maryland,Montgomery,US
42.3698,-87.8716,Waukegan,Illinois,Lake,US
33.4314,-112.6429,Buckeye,Arizona,Maricopa,US
28.0106,-82.5763,Town 'n' Country,Florida,Hillsborough,US
40.8630,-74.1575,Clifton,New Jersey,Passaic,US
44.8306,-93.3151,Bloomington,Minnesota,Hennepin,US
32.8537,-79.8203,Mount Pleasant,South Carolina,Charleston,US
46.8751,-114.0214,Missoula,Montana,Missoula,US
42.3316,-71.2085,Newton,Massachusetts,Middlesex,US
37.6868,-121.7607,Livermore,California,Alameda,US
29.5389,-81.2457,Palm Coast,Florida,Flagler,US
33.3873,-112.3235,Avondale,Arizona,Maricopa,US
40.1989,-85.3950,Muncie,Indiana,Delaware,US
30.3238,-95.4824,Conroe,Texas,Montgomery,US
33.9147,-118.3476,Hawthorne,California,Los Angeles,US
44.0716,-103.2204,Rapid City,South Dakota,Pennington,US
42.7002,-71.1626,Lawrence,Massachusetts,Essex,US
29.6994,-98.1148,New Braunfels,Texas,Comal,US
38.6948,-121.2880,Citrus Heights,California,Sacramento,US
33.9678,-118.0188,Whittier,California,Los Angeles,US
42.5817,-83.1457,Troy,Michigan,Oakland,US
39.1735,-78.1746,Winchester,Virginia,Winchester,US
39.8557,-88.9342,Decatur,Illinois,Macon,US
26.3050,-80.1277,Deerfield Beach,Florida,Broward,US
39.4653,-74.9981,Vineland,New Jersey,Cumberland,US
36.1901,-94.1574,Springdale,Arkansas,Washington,US
33.6151,-117.8668,Newport Beach,California,Orange,US
37.7624,-121.9365,San Ramon,California,Contra Costa,US
33.6605,-117.6714,Lake Forest,California,Orange,US
26.2039,-98.3256,Mission,Texas,Hidalgo,US
47.3039,-122.2108,Auburn,Washington,King,US
45.1112,-93.3505,Brooklyn Park,Minnesota,Hennepin,US
30.6650,-96.3807,Bryan,Texas,Brazos,US
42.3192,-83.3805,Westland,Michigan,Wayne,US
41.8445,-87.7593,Cicero,Illinois,Cook,US
38.2975,-122.3010,Napa,California,Napa,US
26.6194,-81.8302,Fort Myers,Florida,Lee,US
28.5818,-81.4692,Pine Hills,Florida,Orange,US
29.9777,-95.1953,Atascocita,Texas,Harris,US
33.8572,-118.0046,Buena Park,California,Orange,US
37.5025,-122.2253,Redwood City,California,San Mateo,US
40.0891,-85.6892,Anderson,Indiana,Madison,US
42.4860,-83.3771,Farmington Hills,Michigan,Oakland,US
28.1086,-80.6627,Melbourne,Florida,Brevard,US
25.8171,-80.1396,Miami Beach,Florida,Miami-Dade,US
31.5776,-84.1762,Albany,Georgia,Dougherty,US
34.0840,-118.1355,Alhambra,California,Los Angeles,US
40.7909,-77.8567,State College,Pennsylvania,Centre,US
42.2431,-84.4038,Jackson,Michigan,Jackson,US
41.7062,-71.4334,Warwick,Rhode Island,Kent,US
41.7658,-71.4858,Cranston,Rhode Island,Providence,US
29.7587,-94.9671,Baytown,Texas,Harris,US
27.9088,-82.7712,Largo,Florida,Pinellas,US
39.0028,-77.0207,Silver Spring,Maryland,Montgomery,US
33.8471,-118.1222,Lakewood,California,Los Angeles,US
37.4001,-122.0796,Mountain View,California,Santa Clara,US
34.0333,-84.2027,Johns Creek,Georgia,Fulton,US
38.3756,-75.5865,Salisbury,Maryland,Wicomico,US
39.6383,-79.9464,Morgantown,West Virginia,Monongalia,US
39.9300,-83.7959,Springfield,Ohio,Clark,US
35.9200,-86.8516,Franklin,Tennessee,Williamson,US
34.8303,-87.6655,Florence,Alabama,Lauderdale,US
36.9630,-120.0778,Madera,California,Madera,US
41.3843,-81.7286,Parma,Ohio,Cuyahoga,US
41.0770,-111.9620,Layton,Utah,Davis,US
40.9304,-73.7836,New Rochelle,New York,Westchester,US
42.3908,-71.1014,Somerville,Massachusetts,Middlesex,US
39.4660,-87.3751,Terre Haute,Indiana,Vigo,US
35.1872,-111.6194,Flagstaff,Arizona,Coconino,US
45.0225,-93.4617,Plymouth,Minnesota,Hennepin,US
40.0706,-82.4250,Newark,Ohio,Licking,US
33.7311,-117.8107,Tustin,California,Orange,US
33.6712,-85.8135,Anniston,Alabama,Calhoun,US
37.4336,-121.8921,Milpitas,California,Santa Clara,US
33.4500,-94.0847,Texarkana,Texas,Bowie,US
37.6663,-121.8805,Pleasanton,California,Alameda,US
26.5281,-80.0811,Boynton Beach,Florida,Palm Beach,US
42.9821,-82.4388,Port Huron,Michigan,St. Clair,US
37.5053,-120.8588,Turlock,California,Stanislaus,US
38.6668,-121.1422,Folsom,California,Sacramento,US
33.8880,-118.1271,Bellflower,California,Los Angeles,US
26.1685,-98.1904,Pharr,Texas,Hidalgo,US
25.4665,-80.4472,Homestead,Florida,Miami-Dade,US
38.9037,-90.1520,Alton,Illinois,Madison,US
34.1178,-117.6604,Upland,California,San Bernardino,US
42.0464,-87.6943,Evanston,Illinois,Cook,US
38.5737,-121.2527,Rancho Cordova,California,Sacramento,US
42.2985,-85.2296,Battle Creek,Michigan,Calhoun,US
37.7668,-122.2670,Alameda,California,Alameda,US
33.9508,-117.7254,Chino Hills,California,San Bernardino,US
41.1350,-104.7902,Cheyenne,Wyoming,Laramie,US
40.3412,-76.4228,Lebanon,Pennsylvania,Lebanon,US
33.7898,-117.2233,Perris,California,Riverside,US
42.0308,-88.0838,Schaumburg,Illinois,Cook,US
25.6697,-80.3556,Kendall,Florida,Miami-Dade,US
38.5553,-121.7370,Davis,California,Yolo,US
37.7031,-85.8773,Elizabethtown,Kentucky,Hardin,US
35.8212,-90.6791,Jonesboro,Arkansas,Craighead,US
41.6168,-87.4909,Hammond,Indiana,Lake,US
38.6318,-121.3263,Carmichael,California,Sacramento,US
42.0955,-87.9826,Arlington Heights,Illinois,Cook,US
31.2923,-92.4702,Alexandria,Louisiana,Rapides,US
34.2230,-119.0321,Camarillo,California,Ventura,US
42.8908,-85.7066,Wyoming,Michigan,Kent,US
31.3074,-89.3170,Hattiesburg,Mississippi,Forrest,US
28.9034,-81.9887,The Villages,Florida,Sumter,US
46.2506,-119.1305,Pasco,Washington,Franklin,US
42.4765,-83.2605,Southfield,Michigan,Oakland,US
47.4360,-120.3295,Wenatchee,Washington,Chelan,US
30.5061,-90.4563,Hammond,Louisiana,Tangipahoa,US
42.6645,-83.1563,Rochester Hills,Michigan,Oakland,US
40.4166,-105.0623,Loveland,Colorado,Larimer,US
30.8502,-83.2788,Valdosta,Georgia,Lowndes,US
38.0182,-121.8965,Pittsburg,California,Contra Costa,US
37.7575,-87.1172,Owensboro,Kentucky,Daviess,US
40.5570,-111.9784,South Jordan,Utah,Salt Lake,US
40.6266,-75.3679,Bethlehem,Pennsylvania,Northampton,US
34.5352,-117.2109,Apple Valley,California,San Bernardino,US
41.8744,-71.3743,Pawtucket,Rhode Island,Providence,US
33.0343,-97.1146,Flower Mound,Texas,Denton,US
39.7598,-94.8210,St. Joseph,Missouri,Buchanan,US
30.5105,-97.8197,Cedar Park,Texas,Williamson,US
43.1887,-70.8845,Dover,New Hampshire,Strafford,US
18.2319,-66.0388,Caguas,Puerto Rico,Caguas,US
39.2774,-76.8345,Ellicott City,Maryland,Howard,US
43.0674,-73.7775,Saratoga Springs,New York,Saratoga,US
42.8724,-112.4647,Pocatello,Idaho,Bannock,US
44.0227,-88.5619,Oshkosh,Wisconsin,Winnebago,US
27.0576,-82.1977,North Port,Florida,Sarasota,US
41.6759,-72.7862,New Britain,Connecticut,Capitol,US
44.9057,-92.9230,Woodbury,Minnesota,Washington,US
26.1605,-80.2241,Lauderhill,Florida,Broward,US
40.4136,-111.8725,Lehi,Utah,Utah,US
41.6901,-88.1021,Bolingbrook,Illinois,Will,US
38.6473,-77.3459,Dale City,Virginia,Prince William,US
29.5630,-95.5365,Missouri City,Texas,Fort Bend,US
43.7403,-87.7316,Sheboygan,Wisconsin,Sheboygan,US
40.7656,-82.5275,Mansfield,Ohio,Richland,US
43.3109,-73.6458,Glens Falls,New York,Warren,US
38.1218,-121.2932,Lodi,California,San Joaquin,US
38.4362,-78.8735,Harrisonburg,Virginia,Harrisonburg,US
25.8152,-80.3565,Doral,Florida,Miami-Dade,US
38.8390,-77.4389,Centreville,Virginia,Fairfax,US
31.2336,-85.4070,Dothan,Alabama,Houston,US
35.1817,-84.8707,Cleveland,Tennessee,Bradley,US
40.9136,-73.8291,Mount Vernon,New York,Westchester,US
35.6538,-88.8354,Jackson,Tennessee,Madison,US
34.0829,-117.9722,Baldwin Park,California,Los Angeles,US
39.9542,-105.0526,Broomfield,Colorado,Broomfield,US
34.0512,-117.1712,Redlands,California,San Bernardino,US
39.9361,-75.1073,Camden,New Jersey,Camden,US
40.5082,-78.4007,Altoona,Pennsylvania,Blair,US
47.6763,-122.1169,Redmond,Washington,King,US
42.3085,-71.4368,Framingham,Massachusetts,Middlesex,US
36.0643,-119.0338,Porterville,California,Tulare,US
32.5690,-97.1213,Mansfield,Texas,Tarrant,US
43.0087,-88.2464,Waukesha,Wisconsin,Waukesha,US
37.2300,-80.4279,Blacksburg,Virginia,Montgomery,US
44.9620,-89.6459,Wausau,Wisconsin,Marathon,US
33.9392,-80.3930,Sumter,South Carolina,Sumter,US
42.6854,-89.0135,Janesville,Wisconsin,Rock,US
31.1449,-81.4746,Brunswick,Georgia,Glynn,US
26.2056,-80.2539,Tamarac,Florida,Broward,US
29.1995,-81.0982,Daytona Beach,Florida,Volusia,US
39.3763,-104.8535,Castle Rock,Colorado,Douglas,US
33.8577,-118.3765,Redondo Beach,California,Los Angeles,US
39.7415,-75.5416,Wilmington,Delaware,New Castle,US
37.6032,-122.0181,Union City,California,Alameda,US
64.8353,-147.6533,Fairbanks,Alaska,Fairbanks North Star,US
40.6668,-74.1158,Bayonne,New Jersey,Hudson,US
18.3832,-66.1134,Guaynabo,Puerto Rico,Guaynabo,US
35.7437,-86.9116,Spring Hill,Tennessee,Maury,US
47.9214,-97.0884,Grand Forks,North Dakota,Grand Forks,US
38.8075,-121.2489,Rocklin,California,Placer,US
40.8574,-74.1282,Passaic,New Jersey,Passaic,US
32.3423,-111.0113,Casas Adobes,Arizona,Pima,US
38.7954,-90.5157,St. Charles,Missouri,St. Charles,US
35.6394,-120.6560,El Paso de Robles,California,San Luis Obispo,US
45.1089,-93.4626,Maple Grove,Minnesota,Hennepin,US
33.6273,-96.6221,Sherman,Texas,Grayson,US
37.9024,-122.0399,Walnut Creek,California,Contra Costa,US
37.7161,-121.8963,Dublin,California,Alameda,US
32.8604,-97.2180,North Richland Hills,Texas,Tarrant,US
41.5905,-87.3473,Gary,Indiana,Lake,US
39.1560,-76.6071,Glen Burnie,Maryland,Anne Arundel,US
35.0753,-92.4692,Conway,Arkansas,Faulkner,US
41.7092,-86.8690,Michigan City,Indiana,LaPorte,US
44.6774,-93.2520,Lakeville,Minnesota,Dakota,US
45.1696,-93.2077,Blaine,Minnesota,Anoka,US
28.1217,-81.4821,Poinciana,Florida,Polk,US
40.7651,-74.2117,East Orange,New Jersey,Essex,US
40.0355,-86.0042,Noblesville,Indiana,Hamilton,US
39.1346,-77.2131,Gaithersburg,Maryland,Montgomery,US
33.6847,-117.3344,Lake Elsinore,California,Riverside,US
37.3905,-122.1468,Palo Alto,California,Santa Clara,US
34.7690,-84.9720,Dalton,Georgia,Whitfield,US
42.5002,-90.7070,Dubuque,Iowa,Dubuque,US
33.9617,-117.5803,Eastvale,California,Riverside,US
36.1995,-119.3400,Tulare,California,Tulare,US
33.0408,-112.0011,Maricopa,Arizona,Pinal,US
36.3170,-94.1531,Rogers,Arkansas,Benton,US
33.8890,-117.7714,Yorba Linda,California,Orange,US
44.8170,-93.1638,Eagan,Minnesota,Dakota,US
26.1006,-80.4054,Weston,Florida,Broward,US
36.3274,-119.6549,Hanford,California,Kings,US
36.5572,-82.2154,Bristol,Tennessee,Sullivan,US
36.9206,-121.7708,Watsonville,California,Santa Cruz,US
40.7675,-74.0323,Union City,New Jersey,Hudson,US
42.1180,-88.0430,Palatine,Illinois,Cook,US
41.5521,-93.7806,West Des Moines,Iowa,Polk,US
33.9240,-118.2016,Lynwood,California,Los Angeles,US
29.8734,-97.9356,San Marcos,Texas,Hays,US
42.0360,-87.7400,Skokie,Illinois,Cook,US
47.5022,-111.2996,Great Falls,Montana,Cascade,US
46.1461,-122.9630,Longview,Washington,Cowlitz,US
44.5698,-123.2779,Corvallis,Oregon,Benton,US
39.0834,-77.1553,Rockville,Maryland,Montgomery,US
42.7838,-71.0871,Haverhill,Massachusetts,Essex,US
39.0158,-94.8076,Shawnee,Kansas,Johnson,US
48.4203,-122.3115,Mount Vernon,Washington,Skagit,US
42.8420,-106.3208,Casper,Wyoming,Natrona,US
42.8025,-73.9275,Schenectady,New York,Schenectady,US
42.0256,-93.6217,Ames,Iowa,Story,US
47.1198,-122.2853,South Hill,Washington,Pierce,US
47.6017,-122.0416,Sammamish,Washington,King,US
30.6660,-97.6966,Georgetown,Texas,Williamson,US
26.4550,-80.0905,Delray Beach,Florida,Palm Beach,US
39.2704,-76.4942,Dundalk,Maryland,Baltimore,US
30.0109,-90.2549,Kenner,Louisiana,Jefferson,US
41.7288,-93.6031,Ankeny,Iowa,Polk,US
37.6538,-122.4196,South San Francisco,California,San Mateo,US
37.7088,-122.0626,Castro Valley,California,Alameda,US
38.9866,-77.1188,Bethesda,Maryland,Montgomery,US
36.2043,-83.3001,Morristown,Tennessee,Hamblen,US
18.0532,-66.5044,Juana Díaz,Puerto Rico,Juana Díaz,US
41.1020,-87.8643,Kankakee,Illinois,Kankakee,US
40.7839,-73.2522,Brentwood,New York,Suffolk,US
18.3331,-65.6589,Fajardo,Puerto Rico,Fajardo,US
43.5902,-83.8887,Bay City,Michigan,Bay,US
28.8287,-96.9849,Victoria,Texas,Victoria,US
42.4305,-71.0576,Malden,Massachusetts,Middlesex,US
39.2623,-81.5420,Parkersburg,West Virginia,Wood,US
42.4786,-83.4893,Novi,Michigan,Oakland,US
45.6833,-111.0558,Bozeman,Montana,Gallatin,US
34.0704,-84.2738,Alpharetta,Georgia,Fulton,US
28.2106,-82.3238,Wesley Chapel,Florida,Pasco,US
42.3889,-71.2423,Waltham,Massachusetts,Middlesex,US
33.5275,-117.7050,Laguna Niguel,California,Orange,US
33.4499,-117.6102,San Clemente,California,Orange,US
34.7807,-92.2371,North Little Rock,Arkansas,Pulaski,US
33.9682,-118.2447,Florence-Graham,California,Los Angeles,US
44.8488,-93.4595,Eden Prairie,Minnesota,Hennepin,US
30.4515,-97.6018,Pflugerville,Texas,Travis,US
44.7648,-93.2793,Burnsville,Minnesota,Dakota,US
37.9356,-121.7190,Brentwood,California,Contra Costa,US
40.6892,-111.8292,Millcreek,Utah,Salt Lake,US
33.9282,-117.9515,La Habra,California,Orange,US
45.1755,-93.3094,Coon Rapids,Minnesota,Anoka,US
32.5224,-93.6668,Bossier City,Louisiana,Bossier,US
39.3939,-84.5653,Hamilton,Ohio,Butler,US
42.2260,-83.2688,Taylor,Michigan,Wayne,US
47.1628,-122.5299,Lakewood,Washington,Pierce,US
39.6019,-86.1073,Greenwood,Indiana,Johnson,US
41.1485,-95.9390,Bellevue,Nebraska,Sarpy,US
34.0155,-118.1108,Montebello,California,Los Angeles,US
35.3293,-97.4757,Moore,Oklahoma,Cleveland,US
41.2369,-95.8516,Council Bluffs,Iowa,Pottawattamie,US
32.9155,-96.5489,Rowlett,Texas,Dallas,US
30.0613,-95.3830,Spring,Texas,Harris,US
26.9918,-82.1140,Port Charlotte,Florida,Charlotte,US
38.9497,-77.3461,Reston,Virginia,Fairfax,US
33.9901,-118.0888,Pico Rivera,California,Los Angeles,US
42.3164,-83.2769,Dearborn Heights,Michigan,Wayne,US
29.1085,-81.0137,Port Orange,Florida,Volusia,US
33.0492,-117.2610,Encinitas,California,San Diego,US
44.0538,-122.9811,Springfield,Oregon,Lane,US
39.8641,-104.8430,Commerce City,Colorado,Adams,US
42.6493,-83.2878,Pontiac,Michigan,Oakland,US
25.6700,-80.4482,The Hammocks,Florida,Miami-Dade,US
26.6461,-80.2699,Wellington,Florida,Palm Beach,US
37.9905,-122.5221,San Rafael,California,Marin,US
34.0497,-118.1326,Monterey Park,California,Los Angeles,US
32.7703,-117.0204,La Mesa,California,San Diego,US
38.6712,-121.7500,Woodland,California,Yolo,US
33.9533,-84.5422,Marietta,Georgia,Cobb,US
35.9271,-79.0391,Chapel Hill,North Carolina,Orange,US
33.8943,-118.3072,Gardena,California,Los Angeles,US
41.5369,-72.7946,Meriden,Connecticut,South Central Connecticut,US
41.6812,-72.9407,Bristol,Connecticut,Naugatuck Valley,US
42.4189,-71.0040,Revere,Massachusetts,Suffolk,US
42.4234,-71.1087,Medford,Massachusetts,Middlesex,US
28.0847,-82.7481,Palm Harbor,Florida,Pinellas,US
37.3168,-122.0466,Cupertino,California,Santa Clara,US
26.9200,-80.1128,Jupiter,Florida,Palm Beach,US
36.3063,-86.5997,Hendersonville,Tennessee,Sumner,US
25.9008,-80.1686,North Miami,Florida,Miami-Dade,US
42.0345,-87.9008,Des Plaines,Illinois,Cook,US
40.6569,-111.9493,Taylorsville,Utah,Salt Lake,US
43.0068,-88.0296,West Allis,Wisconsin,Milwaukee,US
28.7891,-81.2757,Sanford,Florida,Seminole,US
35.4060,-80.8716,Huntersville,North Carolina,Mecklenburg,US
32.8508,-97.0800,Euless,Texas,Tarrant,US
38.2423,-122.6266,Petaluma,California,Sonoma,US
46.2824,-119.2939,Richland,Washington,Benton,US
32.8554,-116.9851,Santee,California,San Diego,US
41.0220,-73.7547,White Plains,New York,Westchester,US
40.7452,-74.0281,Hoboken,New Jersey,Hudson,US
40.4640,-86.1277,Kokomo,Indiana,Howard,US
41.9036,-71.0943,Taunton,Massachusetts,Bristol,US
42.4925,-82.8961,St. Clair Shores,Michigan,Macomb,US
39.3944,-76.6190,Towson,Maryland,Baltimore,US
43.6453,-116.6594,Caldwell,Idaho,Canyon,US
33.9336,-118.0312,South Whittier,California,Los Angeles,US
41.6075,-87.8619,Orland Park,Illinois,Cook,US
33.6842,-84.1372,Stonecrest,Georgia,DeKalb,US
26.8466,-80.1679,Palm Beach Gardens,Florida,Palm Beach,US
42.5084,-83.1539,Royal Oak,Michigan,Oakland,US
26.2466,-80.2119,Margate,Florida,Broward,US
39.0124,-94.2721,Blue Springs,Missouri,Jackson,US
47.7564,-122.3426,Shoreline,Washington,King,US
35.4630,-97.3710,Midwest City,Oklahoma,Oklahoma,US
38.9549,-76.7406,Bowie,Maryland,Prince George's,US
35.7237,-78.8743,Apex,North Carolina,Wake,US
41.7139,-87.7528,Oak Lawn,Illinois,Cook,US
39.1511,-119.7476,Carson City,Nevada,Carson City,US
25.7723,-80.3460,Fountainebleau,Florida,Miami-Dade,US
33.2454,-111.6173,Queen Creek,Arizona,Maricopa,US
30.5728,-97.8618,Leander,Texas,Williamson,US
35.2337,-89.8195,Bartlett,Tennessee,Shelby,US
28.2363,-81.2779,St. Cloud,Florida,Osceola,US
26.2803,-80.1842,Coconut Creek,Florida,Broward,US
39.6956,-84.1494,Kettering,Ohio,Montgomery,US
39.5084,-104.7753,Parker,Colorado,Douglas,US
34.5731,-86.9905,Decatur,Alabama,Morgan,US
38.7825,-90.6061,St. Peters,Missouri,St. Charles,US
33.7105,-117.9514,Fountain Valley,California,Orange,US
41.8433,-87.7909,Berwyn,Illinois,Cook,US
39.5022,-76.3113,Bel Air South,Maryland,Harford,US
32.6654,-117.0983,National City,California,San Diego,US
38.9609,-94.8018,Lenexa,Kansas,Johnson,US
34.1113,-117.1650,Highland,California,San Bernardino,US
34.1342,-118.0373,Arcadia,California,Los Angeles,US
42.0641,-87.9375,Mount Prospect,Illinois,Cook,US
34.5006,-114.3113,Lake Havasu City,Arizona,Mohave,US
41.5670,-87.8049,Tinley Park,Illinois,Cook,US
44.6272,-123.0965,Albany,Oregon,Linn,US
32.5992,-96.8633,DeSoto,Texas,Dallas,US
40.4870,-74.4450,New Brunswick,New Jersey,Middlesex,US
42.1764,-72.5719,Chicopee,Massachusetts,Hampden,US
34.7114,-86.7626,Madison,Alabama,Madison,US
41.2739,-72.9672,West Haven,Connecticut,South Central Connecticut,US
33.8633,-84.5168,Smyrna,Georgia,Cobb,US
33.9800,-118.2167,Huntington Park,California,Los Angeles,US
33.0362,-96.5161,Wylie,Texas,Collin,US
33.9992,-117.8161,Diamond Bar,California,Los Angeles,US
44.7457,-93.2004,Apple Valley,Minnesota,Dakota,US
40.5202,-74.2724,Perth Amboy,New Jersey,Middlesex,US
27.4901,-82.5757,Bradenton,Florida,Manatee,US
33.8743,-84.3314,Brookhaven,Georgia,DeKalb,US
33.9970,-117.9727,Hacienda Heights,California,Los Angeles,US
39.1886,-96.6048,Manhattan,Kansas,Riley,US
45.4237,-122.7845,Tigard,Oregon,Washington,US
25.7556,-80.4016,Tamiami,Florida,Miami-Dade,US
35.9685,-77.8040,Rocky Mount,North Carolina,Nash,US
34.0336,-117.0429,Yucaipa,California,San Bernardino,US
25.7471,-80.3523,Westchester,Florida,Miami-Dade,US
42.5335,-70.9725,Peabody,Massachusetts,Essex,US
40.6154,-74.4157,Plainfield,New Jersey,Union,US
34.9514,-89.9786,Southaven,Mississippi,DeSoto,US
28.7015,-81.5316,Apopka,Florida,Orange,US
41.8872,-87.7899,Oak Park,Illinois,Cook,US
28.4417,-81.6146,Horizon West,Florida,Orange,US
39.1355,-76.6956,Severn,Maryland,Anne Arundel,US
33.8977,-118.1651,Paramount,California,Los Angeles,US
34.0538,-117.3255,Colton,California,San Bernardino,US
42.8852,-85.5926,Kentwood,Michigan,Kent,US
39.0927,-77.0826,Aspen Hill,Maryland,Montgomery,US
44.9322,-93.4598,Minnetonka,Minnesota,Hennepin,US
27.3387,-82.5432,Sarasota,Florida,Sarasota,US
41.8561,-88.1085,Wheaton,Illinois,DuPage,US
38.5557,-121.5505,West Sacramento,California,Yolo,US
32.9069,-111.7624,Casa Grande,Arizona,Pinal,US
40.5217,-88.9884,Normal,Illinois,McLean,US
25.7081,-80.4078,Kendale Lakes,Florida,Miami-Dade,US
33.7970,-116.9916,San Jacinto,California,Riverside,US
38.0920,-122.5575,Novato,California,Marin,US
27.8589,-82.7078,Pinellas Park,Florida,Pinellas,US
44.8914,-93.3602,Edina,Minnesota,Hennepin,US
40.4899,-112.0170,Herriman,Utah,Salt Lake,US
41.3760,-82.1060,Elyria,Ohio,Lorain,US
40.9218,-98.3586,Grand Island,Nebraska,Hall,US
45.4920,-122.8725,Aloha,Oregon,Washington,US
47.0462,-122.7933,Lacey,Washington,Thurston,US
36.3547,-94.2305,Bentonville,Arkansas,Benton,US
40.7241,-73.5125,Levittown,New York,Nassau,US
42.7340,-71.1889,Methuen Town,Massachusetts,Essex,US
40.7857,-74.0094,West New York,New Jersey,Hudson,US
34.1449,-117.8467,Glendora,California,Los Angeles,US
35.9687,-86.5264,Smyrna,Tennessee,Rutherford,US
38.7996,-90.3269,Florissant,Missouri,St. Louis,US
35.7662,-119.2635,Delano,California,Kern,US
35.4764,-80.6408,Kannapolis,North Carolina,Cabarrus,US
42.0640,-88.1468,Hoffman Estates,Illinois,Cook,US
29.4154,-94.9682,Texas City,Texas,Galveston,US
33.9076,-116.9766,Beaumont,California,Riverside,US
33.8807,-117.8553,Placentia,California,Orange,US
33.5792,-117.7289,Aliso Viejo,California,Orange,US
39.0492,-77.0573,Wheaton,Maryland,Montgomery,US
33.8362,-116.4642,Cathedral City,California,Riverside,US
34.0689,-118.0823,Rosemead,California,Los Angeles,US
47.4762,-122.3394,Burien,Washington,King,US
38.4832,-121.4043,Florin,California,Sacramento,US
